"1","Mark P. O. Morford,Robert J. L"
"2","Richard Bruce Wright"
"3","Carlo D'Este"
"4","Gina Kolata"
"5","Elizabeth Wayland Barber,E. J."
"6","Amy Tan"
"6","Amy Tan"
"6","Amy Tan"
"6","Amy Tan"
"6","Amy Tan"
"6","Amy Tan"
"6","Amy Tan"
"6","Amy Tan"
"7","Robert Cowley"
"8","Scott Turow,Stacy Keach"
"9","David Cordingly"
"9","David Cordingly"
"10","Ann Beattie"
"11","David Adams Richards"
"12","Kensington"
"13","Sheila Heti"
"14","J. R. Kaiser"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"15","Jack Canfield,Mark Victor Hans"
"16","Loren D. Estleman,John Kenneth"
"17","Robert Hendrickson"
"18","Julia Oliver"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"19","John Grisham"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"20","Toni Morrison"
"21","The Onion,Scott Dikkers,Mike L"
"22","Celia Brooks Brown,Jane Noraik"
"23","J. R. Parrish"
"24","Mary-kate &amp; Ashley Olsen"
"24","Mary-kate &amp; Ashley Olsen"
"25","Robynn Clairday"
"26","Kathleen Duey,Karen A. Bale,Bi"
"27","Rich Shapero"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"28","Michael Crichton"
"29","C.S. Lewis"
"30","Arthur Phillips"
"30","Arthur Phillips"
"31","Stephen Jaramillo"
"32","Mordecai Richler,Michael Panof"
"33","Eleanor Cooney,Daniel Altieri"
"34","Charlotte Link"
"34","Charlotte Link"
"34","Charlotte Link"
"35","Richard North Patterson,Kristi"
"36","Mark Salzman"
"36","Mark Salzman"
"36","Mark Salzman"
"36","Mark Salzman"
"37","Harper Lee"
"37","Harper Lee"
"37","Harper Lee"
"37","Harper Lee"
"38","Laura Hillenbrand"
"38","Laura Hillenbrand"
"38","Laura Hillenbrand"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"39","Barbara Kingsolver"
"40","Jo Dereske"
"40","Jo Dereske"
"40","Jo Dereske"
"41","Jane Austen"
"41","JANE AUSTEN"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"41","Jane Austen"
"42","Dolores Krieger"
"43","Anne Rivers Siddons"
"43","Anne Rivers Siddons"
"43","Anne Rivers Siddons"
"43","Anne Rivers Siddons"
"43","Anne Rivers Siddons"
"43","Anne Rivers Siddons"
"43","Anne Rivers Siddons"
"43","Anne Rivers Siddons"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","DEAN KOONTZ"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"44","Dean Koontz"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"45","Mary Higgins Clark"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"46","Patricia Cornwell"
"47","J.D. Robb"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"48","Maeve Binchy"
"49","Laura J. Mixon"
"50","Tim LaHaye,Jerry B. Jenkins"
"50","Tim LaHaye,Jerry B. Jenkins"
